,year,biome,country_of_production,product_type,forest_500_beef,zero_deforestation_paraguay_beef,department,district_of_export,exporter,exporter_group,country_of_destination,economic_bloc,volume,fob,cattle_deforestation_5_year_total_exposure,co2_emissions_cattle_deforestation_5_year_total_exposure,land_use,department_trase_id
940,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,4.0,{NONE},BOQUERON,ASUNCION,FRIGOMERC,MINERVA,SWITZERLAND,SWITZERLAND,4.104662643950517,29580.721,30.617007034238423,6812.287307801538,111.61179164074235,PY-16
941,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,,{UNKNOWN},CONCEPCION,VILLETA,TRIPERA PARAGUAYA (TRIPAR),TRIPERA PARAGUAYA (TRIPAR),FRANCE,EUROPEAN UNION,4.05407916990993,25174.733,0.4705975100431446,179.44505764505607,5.952487925636183,PY-01
942,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},AMAMBAY,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,VIETNAM,VIETNAM,4.0297241698904465,15568.938999999998,0.16405007095624,62.54808905330514,1.4370411149564544,PY-13
943,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},AMAMBAY,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,ITALY,EUROPEAN UNION,3.9527422127998326,16498.209000000003,0.1609161354830812,61.3531997495709,1.4095885567204316,PY-13
944,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},AMAMBAY,SAN ANTONIO,JBS PARAGUAY,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,3.921648238537178,9126.624,0.1596502997908485,60.870569031137734,1.3985001254633491,PY-13
945,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},SAN PEDRO,SAN ANTONIO,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,CUBA,CUBA,3.875793336433968,13037.53,0.2861110640955556,109.09672226641072,5.416889218965717,PY-02
946,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},CANINDEYU,CIUDAD DEL ESTE,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,NETHERLANDS,EUROPEAN UNION,3.7126251936648913,22851.832,,,,PY-14
947,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},AMAMBAY,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,ANGOLA,ANGOLA,3.589468129895163,7803.232000000001,0.1461272475680321,55.714575682431146,1.2800412797547474,PY-13
948,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,,{NONE},PRESIDENTE HAYES,ASUNCION,FRIGORIFICO GUARANI,FRIGORIFICO GUARANI,SINGAPORE,SINGAPORE,3.564549169518306,1649.198,2.7874418050716203,839.1180084287193,22.39758331349124,PY-15
949,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,0.0,{NONE},BOQUERON,ASUNCION,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,ANGOLA,ANGOLA,3.5466316695039715,11526.199,26.454609353363683,5886.153382962439,96.43811179136394,PY-16
950,2019,MATA ATLANTICA,PARAGUAY,MEAT PREPARATIONS,0.0,{NONE},CANINDEYU,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,GEORGIA,GEORGIA,3.3919970096914196,1182.642,,,,PY-14
951,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},AMAMBAY,VILLETA,FRIGOMERC,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,3.2519250026015403,7429.034,0.1323858668559087,50.47533927438027,1.1596699263960624,PY-13
952,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,,{NONE},PRESIDENTE HAYES,ASUNCION,FRIGORIFICO GUARANI,FRIGORIFICO GUARANI,BRAZIL,BRAZIL,3.198120002558496,3262.082,2.5008978608007184,752.8582044010865,20.095152513642127,PY-15
953,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},AMAMBAY,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,COTE D'IVOIRE,COTE D'IVOIRE,3.18875416921767,4425.78,0.1298141822288513,49.49482181326252,1.1371425570249838,PY-13
954,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},SAN PEDRO,VILLETA,JBS PARAGUAY,MINERVA,GABON,GABON,3.1394475025115582,9833.036,0.2317540146354032,88.36989037362092,4.3877569967418815,PY-02
955,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},SAN PEDRO,VILLETA,JBS PARAGUAY,MINERVA,GHANA,GHANA,3.134060002507248,3948.647,0.231356309385085,88.21824178437458,4.380227314904568,PY-02
956,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},SAN PEDRO,VILLETA,JBS PARAGUAY,MINERVA,CURACAO,CURACAO,3.132984169173054,10365.193,0.2312768913683548,88.18795898024202,4.378723707905037,PY-02
957,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,0.0,{NONE},PRESIDENTE HAYES,ASUNCION,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,ANGOLA,ANGOLA,3.1200350024960284,10139.801,2.4398361716018693,734.4764886147312,19.60451114182752,PY-15
958,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},SAN PEDRO,VILLETA,JBS PARAGUAY,MINERVA,KOSOVO,KOSOVO,3.0467708357707504,4451.255999999999,0.2249126230965968,85.7612062425673,4.258230163564584,PY-02
959,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,,{NONE},PRESIDENTE HAYES,ASUNCION,FRIGORIFICO GUARANI,FRIGORIFICO GUARANI,KOSOVO,KOSOVO,3.03998569445483,4316.395,2.377238413206733,715.6323619818239,19.101527184873895,PY-15
960,2019,CHACO SECO,PARAGUAY,MEAT PREPARATIONS,,{NONE},BOQUERON,ASUNCION,FRIGORIFICO GUARANI,FRIGORIFICO GUARANI,CONGO,CONGO,2.97119900848914,4073.15,22.162411100241176,4931.138817050878,80.79125458639469,PY-16
961,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,,{UNKNOWN},ITAPUA,CIUDAD DEL ESTE,FRIGORIFICO ALL FOOD,FRIGORIFICO ALL FOOD,BRAZIL,BRAZIL,2.931278942375629,11959.52,0.1389426218686048,52.97524555818931,1.147576589628591,PY-07
962,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},SAN PEDRO,VILLETA,JBS PARAGUAY,MINERVA,ALBANIA,ALBANIA,2.9050100023240084,4722.3369999999995,0.2144478383715583,81.77088969771671,4.060102280132136,PY-02
963,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},CAAGUAZU,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,GABON,GABON,2.903414168989398,10003.013,0.1001968229718241,38.20788523479964,0.7121943215276436,PY-05
964,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,0.0,{NONE},BOQUERON,ASUNCION,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,SEYCHELLES,SEYCHELLES,2.8816383356386437,8636.585000000001,21.494370876595493,4782.499796536783,78.3559686629275,PY-16
965,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,4.0,{NONE},ALTO PARAGUAY,ASUNCION,FRIGOMERC,MINERVA,COLOMBIA,COLOMBIA,2.87526666896688,1914.622,12.725383976180307,2919.296001253437,55.323951919152464,PY-17
966,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},AMAMBAY,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,GABON,GABON,2.8694975022955984,7856.792,0.1168172433184538,44.53942199143154,1.0232923436483576,PY-13
967,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,4.0,{NONE},BOQUERON,ASUNCION,FRIGOMERC,MINERVA,COLOMBIA,COLOMBIA,2.830161668930796,1884.587,21.11040230148832,4697.06674790887,76.95624266902058,PY-16
968,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},CANINDEYU,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,LIBERIA,LIBERIA,2.82604583559417,2294.596,,,,PY-14
969,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,,{NONE},PRESIDENTE HAYES,LUQUE,COOPERATIVA NEULAND,COOPERATIVA NEULAND,GERMANY,EUROPEAN UNION,2.745120002,15257.0,2.1466563903639804,646.219064299613,17.24876022923114,PY-15
970,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,,{NONE},PRESIDENTE HAYES,ASUNCION,FRIGORIFICO GUARANI,FRIGORIFICO GUARANI,ALBANIA,ALBANIA,2.6398525021118817,4118.07,2.06433825812647,621.4384116398757,16.587319613091267,PY-15
971,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},ITAPUA,SAN ANTONIO,JBS PARAGUAY,MINERVA,UNKNOWN COUNTRY,UNKNOWN COUNTRY,2.5576845808234414,6355.630999999999,0.1212342491310311,46.22349881847356,1.00131683347346,PY-07
972,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,0.0,{NONE},BOQUERON,VILLA HAYES,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,NETHERLANDS,EUROPEAN UNION,2.5556820157819824,11358.088,19.06303661027907,4241.527664775886,69.49273871894106,PY-16
973,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,0.0,{NONE},PRESIDENTE HAYES,ASUNCION,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,SEYCHELLES,SEYCHELLES,2.535028335361356,7597.755000000001,1.982366807969227,596.7621224779597,15.928664648211244,PY-15
974,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},AMAMBAY,ASUNCION,FRIGOMERC,MINERVA,SWITZERLAND,SWITZERLAND,2.5192419203154333,18155.207,0.1025583385760413,39.10286692972165,0.8983875981053936,PY-13
975,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},CANINDEYU,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,KUWAIT,KUWAIT,2.4987413641404976,14147.322000000002,,,,PY-14
976,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},AMAMBAY,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,GABON,GABON,2.494959168662634,8595.776,0.1015697877562558,38.725957829047424,0.8897281189355579,PY-13
977,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},CAAGUAZU,VILLETA,JBS PARAGUAY,MINERVA,KUWAIT,KUWAIT,2.446863335290824,6875.908,0.0844412537008863,32.199840621626535,0.6002044736024978,PY-05
978,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,4.0,{NONE},NEEMBUCU,ASUNCION,JBS PARAGUAY,MINERVA,SWITZERLAND,SWITZERLAND,2.284553375984447,16449.509,0.0181165082715566,6.905610871723228,0.749212789781991,PY-12
979,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,0.0,{NONE},PRESIDENTE HAYES,VILLA HAYES,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,NETHERLANDS,EUROPEAN UNION,2.248277987718018,9991.912,1.758130903615613,529.2592296329617,14.126889866582369,PY-15
980,2019,CHACO SECO,PARAGUAY,MEAT PREPARATIONS,0.0,{NONE},ALTO PARAGUAY,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,COTE D'IVOIRE,COTE D'IVOIRE,2.24680633975278,1925.834,9.943937966541252,2281.211977318239,43.231539965923616,PY-17
981,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},CAAGUAZU,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,BAHRAIN,BAHRAIN,2.099134168345974,3253.7129999999997,0.0724411201496195,27.62384996713241,0.5149080867580881,PY-05
982,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,4.0,{NONE},CONCEPCION,VILLETA,JBS PARAGUAY,MINERVA,TAIWAN,TAIWAN,2.0650133349853443,7041.032,0.2397067479250987,91.4033548443227,3.03199972857241,PY-01
983,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},CANINDEYU,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,ISRAEL,ISRAEL,2.0520950016416757,9250.889,,,,PY-14
984,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},AMAMBAY,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,COLOMBIA,COLOMBIA,1.9981266682651684,1634.558,0.081343736665075,31.014282744278095,0.7125525356406877,PY-13
985,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},CAAZAPA,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,GABON,GABON,1.9744475015795575,6802.482,0.1682821605596257,64.16589107345771,1.3979705270055498,PY-06
986,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,4.0,{NONE},MISIONES,ASUNCION,JBS PARAGUAY,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,1.9035366681894963,4055.684,0.0973659005778927,37.128140076435855,1.5673416259219115,PY-08
987,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,4.0,{NONE},NEEMBUCU,ASUNCION,JBS PARAGUAY,MINERVA,ITALY,EUROPEAN UNION,1.900126770904367,8056.647,0.0150680052932716,5.743589195483467,0.6231411767104184,PY-12
988,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},CANINDEYU,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,VIETNAM,VIETNAM,1.8712206572833072,4056.566,,,,PY-14
989,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},AMAMBAY,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,BAHRAIN,BAHRAIN,1.8038258347763936,2795.976,0.073433749733747,27.998407383132054,0.6432628585754537,PY-13
990,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,4.0,{NONE},NEEMBUCU,ASUNCION,JBS PARAGUAY,MINERVA,ARGENTINA,ARGENTINA,1.7995840057111152,3605.565,0.0142707011652891,5.439674557423217,0.5901684624833445,PY-12
991,2019,MATA ATLANTICA,PARAGUAY,MEAT PREPARATIONS,0.0,{NONE},CANINDEYU,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,CUBA,CUBA,1.7517780050050804,1651.673,,,,PY-14
992,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},CANINDEYU,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,ISRAEL,ISRAEL,1.7482241680652462,8208.969,,,,PY-14
993,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},AMAMBAY,ASUNCION,FRIGOMERC,MINERVA,COLOMBIA,COLOMBIA,1.737015834722946,1156.668,0.0707139146315711,26.961403941502457,0.619437724913847,PY-13
994,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},AMAMBAY,VILLETA,JBS PARAGUAY,MINERVA,KUWAIT,KUWAIT,1.723971668045844,4844.516,0.0701828866061463,26.758936560473813,0.6147860408195854,PY-13
995,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,4.0,{NONE},CONCEPCION,VILLETA,JBS PARAGUAY,MINERVA,VIETNAM,VIETNAM,1.7002957603587772,3888.687,0.1973703318624468,75.2599191934389,2.4964953962087706,PY-01
996,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,4.0,{NONE},CONCEPCION,VILLETA,JBS PARAGUAY,MINERVA,ISRAEL,ISRAEL,1.6935800013548643,5090.307,0.1965907665572726,74.96266062717015,2.4866348402830307,PY-01
997,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},CAAZAPA,VILLETA,JBS PARAGUAY,MINERVA,KUWAIT,KUWAIT,1.663973334664512,4675.915,0.1418204473134564,54.07605502592752,1.1781451153921194,PY-06
998,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,4.0,{NONE},ALTO PARAGUAY,ASUNCION,FRIGOMERC,MINERVA,JORDAN,JORDAN,1.63672500130938,2539.897,7.243833878045067,1661.7883840286809,31.492764220666423,PY-17
999,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},CAAGUAZU,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,KUWAIT,KUWAIT,1.612442501289954,6301.389999999999,0.0556453907195163,21.21916283767533,0.3955248291731846,PY-05
1000,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,4.0,{NONE},BOQUERON,ASUNCION,FRIGOMERC,MINERVA,JORDAN,JORDAN,1.61105000128884,2500.053,12.01695084361356,2673.772835433518,43.80681012401257,PY-16
1001,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,4.0,{NONE},MISIONES,ASUNCION,JBS PARAGUAY,MINERVA,URUGUAY,URUGUAY,1.533797369437472,4967.793,0.0784537354467267,29.91644160735139,1.2629042051159285,PY-08
1002,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,4.0,{NONE},CONCEPCION,VILLETA,JBS PARAGUAY,MINERVA,ITALY,EUROPEAN UNION,1.5232794421498093,6442.32,0.1768222776447498,67.42467422316626,2.236587423863262,PY-01
1003,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},CAAZAPA,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,BAHRAIN,BAHRAIN,1.4275025011420015,2212.665,0.1216660381723328,46.39119040748795,1.0107163762149864,PY-06
1004,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,4.0,{NONE},BOQUERON,SAN ANTONIO,FRIGOMERC,MINERVA,ISRAEL,ISRAEL,1.392722501114178,4982.937,10.388428553610742,2311.426453429166,37.87016549017106,PY-16
1005,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},AMAMBAY,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,KUWAIT,KUWAIT,1.3856008344418138,5414.902,0.0564078099701262,21.50685275993881,0.4941195188714343,PY-13
1006,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,0.0,{NONE},BOQUERON,ASUNCION,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,VIETNAM,VIETNAM,1.354473777866823,1825.097,10.103128267010865,2247.9471094442015,36.830126661182305,PY-16
1007,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,4.0,{NONE},MISIONES,SAN ANTONIO,JBS PARAGUAY,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,1.321058804642478,3074.424,0.0675721578574627,25.7670141939667,1.087738675807151,PY-08
1008,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},AMAMBAY,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,ISRAEL,ISRAEL,1.313551667717508,6275.514000000001,0.0534746883927797,20.388528649777484,0.4684260444508278,PY-13
1009,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,,{UNKNOWN},CANINDEYU,VILLETA,HAWKER INTERNATIONAL,HAWKER INTERNATIONAL,ITALY,EUROPEAN UNION,1.295736667703256,5018.27,,,,PY-14
1010,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,4.0,{NONE},NEEMBUCU,ASUNCION,JBS PARAGUAY,MINERVA,CONGO,CONGO,1.29400833436854,1452.44,0.0102614860915425,3.911450752629161,0.4243663572866338,PY-12
1011,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},AMAMBAY,ENCARNACION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,BAHRAIN,BAHRAIN,1.293080834367798,5434.664,0.052641320767113,20.07078692518996,0.4611259345820785,PY-13
1012,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},AMAMBAY,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,UNKNOWN COUNTRY,UNKNOWN COUNTRY,1.285902052776864,3356.076,0.0523490725685461,19.95936017454559,0.458565907179075,PY-13
1013,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,4.0,{NONE},PRESIDENTE HAYES,ASUNCION,JBS PARAGUAY,MINERVA,KUWAIT,KUWAIT,1.25406666766992,4616.75,0.9806675934512008,295.2154324621723,7.879835943911257,PY-15
1014,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,0.0,{NONE},PRESIDENTE HAYES,ASUNCION,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,VIETNAM,VIETNAM,1.1915563959881272,1605.573,0.9317851860987556,280.5001088166151,7.487057235760873,PY-15
1015,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},CANINDEYU,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,ISRAEL,ISRAEL,1.18600416761547,5891.411000000003,,,,PY-14
1016,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},CANINDEYU,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,VIETNAM,VIETNAM,1.16423333426472,4498.043,,,,PY-14
1017,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},AMAMBAY,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,SOUTH AFRICA,SOUTH AFRICA,1.1482075009185662,2694.865,0.0467435273623948,17.822109402857688,0.4094626127639496,PY-13
1018,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},CANINDEYU,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,ITALY,EUROPEAN UNION,1.1419918817920158,4766.518,,,,PY-14
1019,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},ITAPUA,SAN ANTONIO,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,CUBA,CUBA,1.139431667578212,3832.86,0.0540090610432072,20.592264869140475,0.4460800670626392,PY-07
1020,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},CAAZAPA,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,KUWAIT,KUWAIT,1.0965316675438923,4285.219,0.0934573940247659,35.635250611591545,0.7763786841272176,PY-06
1021,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,4.0,{NONE},MISIONES,VILLETA,FRIGOMERC,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,1.0954541675430305,2502.568,0.0560324806698259,21.366636356176645,0.9019794284881648,PY-08
1022,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},AMAMBAY,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,EGYPT,EGYPT,1.06591637117659,2432.962,0.0433934554705989,16.54481282016425,0.3801167489157422,PY-13
1023,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},CANINDEYU,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,ANGOLA,ANGOLA,1.037039081315551,2254.442,,,,PY-14
1024,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,4.0,{NONE},CONCEPCION,VILLETA,JBS PARAGUAY,MINERVA,GABON,GABON,1.033769167493682,3237.859,0.1199999249626666,45.75755925770605,1.5178535567517848,PY-01
1025,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,4.0,{NONE},CONCEPCION,VILLETA,JBS PARAGUAY,MINERVA,GHANA,GHANA,1.031995000825596,1300.225,0.1197939796958351,45.67902960234323,1.515248598824907,PY-01
1026,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,4.0,{NONE},CONCEPCION,VILLETA,JBS PARAGUAY,MINERVA,CURACAO,CURACAO,1.0316400008253122,3413.0899999999997,0.1197527712958022,45.66331629413067,1.514727362527655,PY-01
1027,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},AMAMBAY,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,EQUATORIAL GUINEA,EQUATORIAL GUINEA,1.0273762589085111,3166.437,0.0418244875001654,15.946605530375058,0.3663729482064811,PY-13
1028,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,0.0,{NONE},BOQUERON,ASUNCION,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,ARUBA,ARUBA,1.019594167482342,3766.815,7.605234462784188,1692.165473448874,27.724259372904314,PY-16
1029,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,4.0,{NONE},CONCEPCION,VILLETA,JBS PARAGUAY,MINERVA,KOSOVO,KOSOVO,1.003252500802602,1465.726,0.116457550293166,44.40680492262544,1.4730468121382223,PY-01
1030,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,4.0,{NONE},CONCEPCION,VILLETA,JBS PARAGUAY,MINERVA,ALBANIA,ALBANIA,0.956572500765258,1554.988,0.1110389358888311,42.340615549772494,1.4045079097277002,PY-01
1031,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,0.0,{NONE},BOQUERON,LUQUE,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,NETHERLANDS,EUROPEAN UNION,0.9492528887715932,5532.746,7.080553237578415,1575.4238452709794,25.81157693728972,PY-16
1032,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},CANINDEYU,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,COTE D'IVOIRE,COTE D'IVOIRE,0.9212666674036802,1278.658,,,,PY-14
1033,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},AMAMBAY,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,CONGO,CONGO,0.911151667395588,1355.384,0.0370929843796743,14.14260461278075,0.3249260626302829,PY-13
1034,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,0.0,{NONE},PRESIDENTE HAYES,ASUNCION,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,ARUBA,ARUBA,0.8969558340508981,3313.7349999999997,0.7014104926694619,211.1492245789444,5.635956208283085,PY-15
1035,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,,{NONE},BOQUERON,LUQUE,FRIGORIFICO GUARANI,FRIGORIFICO GUARANI,GERMANY,EUROPEAN UNION,0.8570264646244001,3982.09,6.392628961750571,1422.360621040409,23.303805330076653,PY-16
1036,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,4.0,{NONE},MISIONES,ASUNCION,FRIGOMERC,MINERVA,SWITZERLAND,SWITZERLAND,0.8486401230182901,6115.822,0.0434079422923855,16.552572844249603,0.6987566945580089,PY-08
